CODIGO,MUNICIPIO,OBS_REGISTROS,AÑOS_PRESENTES,NOTA_PANEL,PROM_AUTONOMIA_FISCAL,PROM_DEPENDENCIA_FCM,PROM_TRANSFERENCIAS_SOBRE_INGRESOS,PROM_IMPUESTOS_SOBRE_INGRESOS,PROM_GASTO_CORRIENTE_SOBRE_GASTO_TOTAL,PROM_SERV_COMUNITARIOS_SOBRE_GASTO_TOTAL,PROM_DISPONIBILIDAD_PRESUP_X_HAB,PROM_IPPP,GRUPO_FIGEM_MODAL_2016_2024,CAMBIOS_GRUPO_FIGEM_2016_2024,GRUPO_FIGEM_2024,MONTO_FIGEM_PROM_2016_2024,MONTO_FIGEM_2024,NOTA_MATCH_FIGEM,LOG_PROM_DISPONIBILIDAD_PRESUP_X_HAB,LOG_PROM_IPPP,CLUSTER_FINAL,Z_PROM_DEPENDENCIA_FCM,Z_PROM_TRANSFERENCIAS_SOBRE_INGRESOS,Z_PROM_GASTO_CORRIENTE_SOBRE_GASTO_TOTAL,Z_PROM_SERV_COMUNITARIOS_SOBRE_GASTO_TOTAL,Z_LOG_PROM_DISPONIBILIDAD_PRESUP_X_HAB,Z_LOG_PROM_IPPP,DISTANCIA_CENTROIDE,NOMBRE_CLUSTER
6103,COINCO,9,9,OK,0.187505484019646,0.5942875850828541,0.1252222622584147,0.1270282633736823,0.814674492545922,0.2186870757411026,373.4988888888889,69.64333333333333,4,0,4,84249008.80050153,87541973,,5.925588836034018,4.257643742800373,1,0.6628433533960563,-0.41991927052504385,0.49925493149006417,-0.3555638232989457,-0.11666622411405869,-0.31588122973764393,0.6360551758536923,Dependencia fiscal intermedia y operación corriente alta
6104,COLTAUCO,9,9,OK,0.1562991485374444,0.6030039359198672,0.1645988882397139,0.09126255385865417,0.83922977983327,0.1947524934700924,251.2433333333333,38.15111111111111,4,0,4,66836140.66666666,88359271,,5.530394230077071,3.6674288029053757,1,0.7085166224472406,-0.096208498778068,0.824228823081797,-0.5396515960001251,-0.6642881184465709,-1.0563475565603901,1.0976405745396578,Dependencia fiscal intermedia y operación corriente alta
6105,DOÑIHUE,9,9,OK,0.2550922650808425,0.55495973515221,0.09785344033508098,0.1918948032316457,0.8214096613081003,0.2142118483216415,251.6477777777778,64.26444444444445,3,0,3,118019781.1754588,127422615,,5.53199633604429,4.178447392499987,1,0.4567672666626746,-0.6449152483626454,0.5883906837033942,-0.38998408761154574,-0.6620680772530303,-0.4152386445383042,0.6038340229262654,Dependencia fiscal intermedia y operación corriente alta
6106,GRANEROS,9,9,OK,0.2598835038921786,0.5411934041706715,0.09926132425427815,0.1911653687115124,0.8129857578227747,0.2706734336394362,177.7633333333333,45.25111111111111,3,0,3,50109685.22222222,0,,5.186062770866858,3.834085487693886,1,0.3846323388098949,-0.6333411945005923,0.4769055821045244,0.044278243213405365,-1.141428856525161,-0.8472649751405453,0.8447735924323251,Dependencia fiscal intermedia y operación corriente alta
6107,LAS CABRAS,9,9,OK,0.5080414465840409,0.2800146949373216,0.1267721663786141,0.4356847924587344,0.8237526571822598,0.2145729803603658,303.2933333333333,154.0777777777778,4,0,4,89537954.00907117,88994898,,5.717992148458315,5.04392678317838,1,-0.9839318321733268,-0.40717768471416604,0.6193987708130603,-0.38720651698561875,-0.40433333695857576,0.6705663767145128,1.8442472109594967,Dependencia fiscal intermedia y operación corriente alta
6108,MACHALÍ,9,9,OK,0.5536230856121089,0.1976190123627837,0.1135984602035579,0.3844718083672947,0.7845636118215001,0.3092996488184295,191.8788888888889,105.7388888888889,2,0,2,118860905.5274755,127591138,,5.262062473222192,4.670385561341491,1,-1.4156813394215244,-0.5154772275627746,0.10075623042572555,0.34136360027809953,-1.0361159288050157,0.20193253206861245,2.0307269633910834,Dependencia fiscal intermedia y operación corriente alta
6109,MALLOA,9,9,OK,0.2137487411708601,0.450611134168339,0.2209097964837672,0.1048739028524536,0.6752358204815659,0.1025233330407482,351.9055555555555,73.36333333333333,5,0,5,48522046.0,89727429,,5.866200473134686,4.3089629888164485,1,-0.09001450210377923,0.3667170848946605,-1.346128808837217,-1.2490126589714212,-0.19896078811370493,-0.25149761111965935,2.2502404528467927,Dependencia fiscal intermedia y operación corriente alta
6110,MOSTAZAL,8,8,REVISAR FALTANTES,0.7328731392667877,0.1803482506444729,0.5250436415212557,0.2148211862561334,0.7213563801080545,0.4816388278984929,498.41125,367.4825,3,0,3,49903370.0,117529404,,6.213429904624382,5.909393220678105,4,-1.5061793197609217,2.866966896501609,-0.7357520061218599,1.6668739127945982,0.2821956754972985,1.7563551472898558,2.2169078339051587,Alta transferencia y orientación a servicios comunitarios
6111,OLIVAR,9,9,OK,0.3062887866814763,0.4166419969757293,0.1376602488313329,0.2227184860744206,0.7654071746311393,0.1939780321795545,279.4933333333333,85.51777777777778,4,0,4,29569663.88888889,96306421,,5.636549957597719,4.460349916263302,1,-0.2680111857441892,-0.3176679949990489,-0.15276725190761886,-0.5456082010665559,-0.5171879310380512,-0.06157201873208679,1.0238208898098018,Dependencia fiscal intermedia y operación corriente alta
6112,PEUMO,9,9,OK,0.2360988716573537,0.5181843454714359,0.09687247311144608,0.1764327896140088,0.8359585919070496,0.1608579874232339,261.64,60.19444444444444,4,0,4,31802912.125,0,,5.570784273193337,4.114056408346233,1,0.2640659517707065,-0.6529796685385171,0.7809366938522824,-0.8003440139551384,-0.6083195612089479,-0.4960216818591058,0.9978240661817582,Dependencia fiscal intermedia y operación corriente alta
6113,PICHIDEGUA,9,9,OK,0.2192452185238289,0.567219121304574,0.1041576935634287,0.1657246312647827,0.8453340877037987,0.180417538881705,247.7722222222222,54.76333333333334,5,0,5,18686444.33333333,0,,5.516537707615241,4.02111654467508,1,0.5210058743792904,-0.5930886982969794,0.905015525389364,-0.6499058645755597,-0.6834891271775337,-0.6126213048375219,0.9794820437747414,Dependencia fiscal intermedia y operación corriente alta
6114,QUINTA DE TILCOCO,9,9,OK,0.2236354359104278,0.5434751254089263,0.09408334840982836,0.1567300250850536,0.7755905879740087,0.1068804152610575,280.6188888888889,62.45666666666667,4,0,4,56486295.66666666,87288567,,5.640554699054527,4.150357258249588,1,0.3965884509448124,-0.6759087460599892,-0.017996136221076757,-1.215501083447325,-0.5116385534154019,-0.45047970185896746,1.2732537942914948,Dependencia fiscal intermedia y operación corriente alta
6115,RENGO,9,9,OK,0.3224097936527096,0.4933142666963949,0.1029823468530284,0.2397162316620381,0.7813319314507132,0.2530825228877339,188.1822222222222,61.29,4,0,4,0.0,0,,5.242710689318329,4.131800899266054,1,0.1337479069309884,-0.6027510901655626,0.05798695901848959,-0.0910185229218586,-1.062931731451121,-0.47375996477163795,0.7159582884781654,Dependencia fiscal intermedia y operación corriente alta
6116,REQUÍNOA,9,9,OK,0.480926300881469,0.2981211321843922,0.1021612220884155,0.391688001005945,0.7706989522437,0.1934579017096016,216.0755555555556,104.96,4,0,4,89541339.03091994,90938237,,5.3802454752227415,4.663061664403869,1,-0.8890549513079828,-0.6095014636327977,-0.08273388011001305,-0.5496086744670725,-0.8723495249677767,0.1927441861002871,1.6272544250103174,Dependencia fiscal intermedia y operación corriente alta
6117,SAN VICENTE,9,9,OK,0.3118685053497893,0.5011132989021411,0.08124663943970789,0.2095359982900548,0.770267415414361,0.1972615640349365,215.5688888888889,65.73333333333333,4,0,4,0.0,0,,5.377908690311901,4.200704578213011,1,0.17461446943318784,-0.7814378731462588,-0.0884450005361107,-0.5203536109088339,-0.8755876121284647,-0.38731543311762057,0.8658587504166446,Dependencia fiscal intermedia y operación corriente alta
6201,PICHILEMU,9,9,OK,0.1824689122365991,0.6979850122370735,0.04377649545890364,0.1042238129220683,0.7316866375045785,0.3160159050837835,740.2922222222222,137.5988888888889,3,0,3,101925079.4554433,118422918,,6.608394909529151,4.931584070048986,1,1.2062130018753745,-1.0894756728108874,-0.5990375010945694,0.3930202635438247,0.8294994112283542,0.529624508738377,2.1712674610101366,Dependencia fiscal intermedia y operación corriente alta
6202,LA ESTRELLA,9,9,OK,0.3702699008705828,0.4374430476656996,0.06783737785918015,0.302376328226414,0.8195382730511369,0.1103822146866701,999.3477777777779,381.3422222222222,4,0,4,31891054.5,87768991,,6.908102996299241,5.946316077246513,3,-0.15901465698171324,-0.8916738902405423,0.5636240288714705,-1.1885677344793726,1.244805459817716,1.8026774785813613,1.919399772533247,Alta disponibilidad por habitante y baja escala relativa
6203,LITUECHE,9,9,OK,0.2939075484452949,0.4083107171390819,0.1423659497326177,0.1867411976270718,0.7143713503315294,0.2051420347186371,546.7511111111112,163.1633333333333,5,0,5,70730273.82500057,93517104,,6.305821006973949,5.100861867169365,2,-0.31166670083705056,-0.2789829621298339,-0.828194512812916,-0.45974263890300604,0.4102221964201345,0.7419954606981366,1.492352980890673,Mayor holgura fiscal y capacidad propia
6204,MARCHIHUE,9,9,OK,0.2896092215148595,0.2919324466848705,0.106499596576906,0.2199613166687343,0.5676323948466947,0.0865332701658151,1024.9,320.9511111111111,5,0,5,39391323.875,105863138,,6.933325555093667,5.774399705169761,2,-0.9214833726942053,-0.573836179500439,-2.7701929449217895,-1.3719968425543345,1.2797564060571531,1.586996247985924,1.8203004525655089,Mayor holgura fiscal y capacidad propia
6205,NAVIDAD,9,9,OK,0.06917260160735378,0.819423497218898,0.06799657419732699,0.03834015741836908,0.84250202479414,0.1706079410785231,992.3299999999999,70.39,5,0,5,66932286.82565795,91209492,,6.901062935121012,4.268157803514369,3,1.84254496022088,-0.8903651552182659,0.8675349415047445,-0.7253543094339174,1.2350500340590498,-0.3026905980022474,2.2080212911167796,Alta disponibilidad por habitante y baja escala relativa
6206,PAREDONES,9,9,OK,0.07990637869881895,0.6759090926541843,0.1787980241507535,0.04664025489988455,0.7634199242559845,0.1820504826081175,655.8233333333333,54.31666666666667,5,0,5,39052092.55555555,88281938,,6.48741508328876,4.013074249497874,1,1.09053621998403,0.020520985512581153,-0.17906726951376314,-0.6373464235902145,0.6618574428837799,-0.6227109321352473,1.604002768557966,Dependencia fiscal intermedia y operación corriente alta
6301,SAN FERNANDO,9,9,OK,0.4452917576062217,0.3599801910169345,0.06539683895009753,0.2984269674753464,0.6635118785864358,0.5395009912591185,213.1555555555556,94.41444444444444,4,0,4,0.0,0,,5.3667026460809675,4.55822997626392,1,-0.5649163880328157,-0.9117372835366785,-1.5012878577976774,2.1119084931403282,-0.8911158482865921,0.061225429449658926,3.030608906751506,Dependencia fiscal intermedia y operación corriente alta
6302,CHÉPICA,9,9,OK,0.1487046190916471,0.5796331776911737,0.1766578425818086,0.1102448303595901,0.7812283128499711,0.2577483003884019,284.1977777777777,42.81111111111111,5,0,5,78631316.63852352,0,,5.653182896706761,3.7798874635473623,1,0.5860549468597224,0.0029267958100193544,0.056615631551194326,-0.05513268299819427,-0.4941396366384978,-0.9152602242407574,0.6809107042641064,Dependencia fiscal intermedia y operación corriente alta
6303,CHIMBARONGO,9,9,OK,0.2576757844474162,0.5294795399169153,0.1125734026161368,0.1729922074486785,0.8022868181527745,0.2838903308419397,221.8411111111111,55.97444444444444,4,0,4,0.0,0,,5.406459011278719,4.042602824218818,1,0.32325224022334126,-0.5239041096137347,0.33531179744306,0.1459332100927012,-0.8360253797093469,-0.5856652496524927,0.4498735399918307,Dependencia fiscal intermedia y operación corriente alta
6304,LOLOL,9,9,OK,0.2156570997701429,0.5525137232979015,0.1533537422350448,0.1677203268263719,0.7500581321407934,0.3162554834712508,424.1866666666667,91.40222222222222,5,0,5,0.0,0,,6.052528288183716,4.5261510283824915,1,0.4439502794150043,-0.18865356741618974,-0.35590224324061037,0.3948629299934336,0.05923400884438815,0.020980123713538943,1.0499301649712223,Dependencia fiscal intermedia y operación corriente alta
6305,NANCAGUA,9,9,OK,0.3247482694989699,0.4170362150427305,0.1388713111485192,0.2648058096116718,0.8087430733189351,0.3136129427059515,299.4533333333333,97.27444444444444,4,0,4,27081998.55555556,85120640,,5.7052924451878,4.5877640182209145,1,-0.2659455015862586,-0.3077119891818862,0.42075630240462497,0.37453838711034254,-0.4219313392026081,0.0982779709661699,0.9504313362243425,Dependencia fiscal intermedia y operación corriente alta
6306,PALMILLA,9,9,OK,0.3310159288949302,0.4002639572603062,0.1088068225180069,0.2638567603715859,0.7622131872669654,0.1939490779580607,327.3866666666667,108.8433333333333,4,0,4,75954020.78418942,86239602,,5.794191775860815,4.699055108170893,1,-0.35383134471220873,-0.554868736979002,-0.19503767991296367,-0.5458308963317057,-0.29874337273185014,0.2379005033914271,1.2523401135049683,Dependencia fiscal intermedia y operación corriente alta
6307,PERALILLO,9,9,OK,0.260328161695474,0.4190071177338604,0.2395767436746301,0.162783633184693,0.7116784219363124,0.3986847556198757,362.4377777777778,94.3488888888889,5,0,5,88058458.03404754,92725300,,5.8956081070195605,4.55754267900411,4,-0.25561806404170395,0.5201759384842005,-0.8638337382933883,1.0288502268429336,-0.1582105756028938,0.06036316649593249,1.6306635390911783,Alta transferencia y orientación a servicios comunitarios
6308,PLACILLA,9,9,OK,0.1870693499361304,0.5057604403957837,0.2092549606249417,0.1351805796004308,0.7502770813067355,0.2350580456059126,373.9155555555556,69.75777777777778,5,0,5,88732243.2345826,92727092,,5.926700815427235,4.259262463735939,1,0.19896527262215116,0.27090400247778407,-0.3530045877709619,-0.2296499742395779,-0.11512535221805265,-0.3138504299996317,1.0302609673510457,Dependencia fiscal intermedia y operación corriente alta
6309,PUMANQUE,9,9,OK,0.1347328041514769,0.4854709070798389,0.2702670359767894,0.1067027413474131,0.6916189821083665,0.1018193939767909,838.7233333333334,115.3411111111111,5,0,5,79456287.34052154,94716743,,6.733072472505404,4.756526488988076,3,0.09264907087783682,0.7724773472181663,-1.1293078965776837,-1.2544268572613244,1.002265340187553,0.31000240962020104,1.9032274533826736,Alta disponibilidad por habitante y baja escala relativa
6310,SANTA CRUZ,9,9,OK,0.4085976440382383,0.370220151176589,0.1557229483998748,0.2435773549063565,0.781105423141907,0.3437254497102782,236.6455555555555,96.49777777777778,4,0,4,10523330.625,0,,5.47078030124641,4.579829585721267,1,-0.5112594776822943,-0.1691765925121173,0.05498926301399018,0.606142360060784,-0.7468952495732722,0.08832366501538849,1.2818092220789976,Dependencia fiscal intermedia y operación corriente alta
7101,TALCA,9,9,OK,0.4589191190013583,0.3835412870416243,0.06462829798454112,0.2877303786672564,0.7772975758771599,0.4279593808341788,182.5122222222222,83.30555555555556,1,0,1,41452150.97466445,69278850,,5.212281271392189,4.434447765037489,1,-0.4414573513328659,-0.9180553715617313,0.004594782602050342,1.2540098093809657,-1.1050978319923925,-0.09406809681915952,1.7683704576285315,Dependencia fiscal intermedia y operación corriente alta
7102,CONSTITUCIÓN,9,9,OK,0.2360474196311281,0.6001330664724047,0.07188637896355107,0.1626183662201283,0.8618543602881854,0.3973959585607704,296.5911111111111,69.85777777777778,3,0,3,0.0,0,,5.695720433934606,4.260674738202945,1,0.6934734013634835,-0.858387511846346,1.1236510155418467,1.0189377170949827,-0.4351952928498333,-0.31207863193698804,1.4564085204557298,Dependencia fiscal intermedia y operación corriente alta
7103,CUREPTO,9,9,OK,0.128354807881047,0.6434637922500213,0.1433170120532169,0.08379486988654136,0.8149025952586031,0.2687387060664944,459.1711111111111,59.66777777777778,5,0,5,60427360.0,92157813,,6.13159840099181,4.105412713259283,1,0.9205243695530949,-0.27116438676670235,0.5022737284340859,0.029397695658673475,0.16880160999168517,-0.5068658078182832,0.8793136575950002,Dependencia fiscal intermedia y operación corriente alta
7104,EMPEDRADO,9,9,OK,0.08671353867967184,0.690139682711071,0.1503723253747993,0.05640408873452437,0.8127670529529766,0.05667624915756957,705.8655555555556,60.71777777777778,5,0,5,31658156.95379555,87319454,,6.560840485940181,4.122572021950102,3,1.165103843589233,-0.21316345694272948,0.47401115974176977,-1.601635799051078,0.7636031587564279,-0.48533824316638047,2.024353914186455,Alta disponibilidad por habitante y baja escala relativa
7105,MAULE,9,9,OK,0.2075844684342495,0.5720220422419593,0.1009322470227111,0.1447172591123128,0.7777865651966993,0.4408741427109775,152.9077777777778,31.39777777777778,5,0,5,92162145.7111822,94431888,,5.036353577435141,3.4780898333404564,1,0.5461729545377958,-0.6196047281218856,0.011066250854812507,1.3533409663632028,-1.3488811619723688,-1.293886666199129,1.8608586625867989,Dependencia fiscal intermedia y operación corriente alta
7106,PELARCO,9,9,OK,0.3202294838998614,0.1744539191479264,0.05135385637457845,0.2824651421976158,0.491799143845684,0.07731717917579356,1133.62,367.3455555555556,5,0,5,83151690.15397242,104908284,,7.034053072094766,5.909021507236988,2,-1.5370653399949223,-1.0271830489841687,-3.7737986613390726,-1.4428804554018153,1.419334712137478,1.7558888065252123,2.76496735959674,Mayor holgura fiscal y capacidad propia
7107,PENCAHUE,9,9,OK,0.2682633079587589,0.4377103480806113,0.1181388594590334,0.2063266026653666,0.6720034263320486,0.2141507723861409,463.7155555555556,124.0011111111111,5,0,5,38421626.03938872,0,,6.141425509934714,4.828322626151684,2,-0.15761401536046105,-0.478151120756991,-1.3889075266601703,-0.39045384023996604,0.18241905297801825,0.40007573439076194,1.7617517102145472,Mayor holgura fiscal y capacidad propia
7108,RÍO CLARO,9,9,OK,0.354994991149541,0.2855676597190513,0.06762473389939326,0.2345020609546306,0.6662249204399607,0.1119024076812335,500.7233333333334,175.4988888888889,5,0,5,34119188.24988092,0,,6.218048838946357,5.173314581106448,2,-0.9548345574938005,-0.8934220120923901,-1.4653824432580753,-1.1768754918792554,0.28859614130596656,0.8328925074026395,1.2840047101978287,Mayor holgura fiscal y capacidad propia
7109,SAN CLEMENTE,9,9,OK,0.2487454573404824,0.552698773690731,0.09776990350264454,0.1690975951058506,0.8049422375978759,0.2353022427319592,243.8855555555556,59.96111111111111,5,0,5,78596108.76927489,0,,5.500790981228702,4.110236138100588,1,0.4449199347831473,-0.6456019951781328,0.37045461539443403,-0.2277717837399509,-0.7053093949730699,-0.5008144806939946,0.4330793756843102,Dependencia fiscal intermedia y operación corriente alta
7110,SAN RAFAEL,9,9,OK,0.2320498801534897,0.5208501860120569,0.1271629700480147,0.1512273401601574,0.7281459614226452,0.1325051309736482,350.6933333333333,81.59777777777778,5,0,5,39490700.44444445,88759016,,5.862759583751041,4.413982776748295,1,0.27803483101112286,-0.4039649321161325,-0.6458961377599403,-1.0184140071733745,-0.20372883487865937,-0.11974286999529427,1.431075128259296,Dependencia fiscal intermedia y operación corriente alta
7201,CAUQUENES,9,9,OK,0.1970921645595113,0.6194860404960963,0.09203688681900221,0.09615178902364233,0.7518000822158204,0.2766989233452267,259.1777777777777,50.14444444444445,3,0,3,13723223.375,0,,5.561365158041457,3.9346538734869765,1,0.7948820763988197,-0.6927324744625063,-0.33284862190783526,0.090622021718216,-0.6213716464465959,-0.7210948323855167,0.847810539631876,Dependencia fiscal intermedia y operación corriente alta
7202,CHANCO,9,9,OK,0.1015107426131972,0.6213910654235504,0.2044794676339851,0.05699974094990937,0.7850795257455687,0.1120613837019943,454.2877777777778,45.94555555555556,5,0,5,11337798.25,90702386,,6.120929697653115,3.8489885378199644,1,0.8048643175554454,0.2316452167629033,0.10758402900405101,-1.175652761470035,0.15401796809895119,-0.8285680462094077,1.5803157508224221,Dependencia fiscal intermedia y operación corriente alta
7203,PELLUHUE,9,9,OK,0.105465783012581,0.7500924741092461,0.0766311883937055,0.06548375109713862,0.8203752647211764,0.1251158264547915,875.9699999999999,88.36333333333333,5,0,5,69012673.53421587,91652695,,6.776472784261436,4.492710456363054,3,1.4792536550298994,-0.8193809722013019,0.5747010908931695,-1.0752472785998273,1.062405232231144,-0.02097343567025062,1.8460518780684623,Alta disponibilidad por habitante y baja escala relativa
7301,CURICÓ,9,9,OK,0.4352216147775086,0.3905580171536018,0.05790037403966984,0.3002064991961622,0.8244388008242672,0.2187660088569496,190.1611111111111,82.75666666666667,2,0,2,68301409.1111111,0,,5.253116586159644,4.427915769527155,1,-0.40469001506376834,-0.9733648704884188,0.6284794533937517,-0.3549567259481706,-1.0485122610065012,-0.102262946517847,1.2875283210312753,Dependencia fiscal intermedia y operación corriente alta
7302,HUALAÑÉ,9,9,OK,0.208827742965538,0.465565882482502,0.146273422599992,0.1312469383200709,0.714854825008206,0.1880883471884559,452.5088888888889,95.80111111111111,5,0,5,63724025.33527841,0,,6.117014870000122,4.572658472637224,1,-0.011652323238160152,-0.24686007130422533,-0.8217960274143526,-0.5909074663575205,0.1485931842000763,0.07932699718194365,1.5346549151102855,Dependencia fiscal intermedia y operación corriente alta
7303,LICANTÉN,9,9,OK,0.1504040012306971,0.5996552977847068,0.1293820288311864,0.09973245074263988,0.7025506780026577,0.1922466100198769,764.6344444444444,112.3788888888889,5,0,5,90561107.0116958,91028009,,6.640704829257916,4.730735208961817,3,0.6909699158767825,-0.3857223017903759,-0.9846337286523262,-0.5589250680739477,0.8742713265857344,0.27764542728339603,1.8203034849016901,Alta disponibilidad por habitante y baja escala relativa
7304,MOLINA,9,9,OK,0.2578172954311059,0.5625379862512392,0.1087214147793295,0.2018826305414248,0.8214488504948106,0.4212902697090484,221.4711111111111,56.34333333333333,3,0,3,75520255.36553991,126085175,,5.404797255473779,4.049056591540838,1,0.49647694653393604,-0.5555708643022915,0.5889093281144545,1.202715752980871,-0.8383280777930306,-0.577568542741016,1.3270787188610462,Dependencia fiscal intermedia y operación corriente alta
7305,RAUCO,9,9,OK,0.2082747552676145,0.4711759046722667,0.09640118655254336,0.1724191038424418,0.6807568624363776,0.1235574893687099,372.7133333333334,77.62888888888888,5,0,5,48897309.85026405,0,,5.923489015098549,4.36473917502337,1,0.01774392957995599,-0.6568540618338905,-1.2730612666537129,-1.0872328984049353,-0.11957594985704112,-0.18152244625485872,1.9771906414767892,Dependencia fiscal intermedia y operación corriente alta
7306,ROMERAL,9,9,OK,0.3995587044770585,0.3239843395523573,0.1138249292658642,0.3008930675683367,0.702115913120413,0.1222903243477368,341.06,135.5811111111111,4,0,4,91490059.2162597,93920411,,5.834986160271545,4.916918658740086,2,-0.7535329592803621,-0.5136154511126846,-0.9903875703425955,-1.0969790299109914,-0.24221451901676083,0.5112257144869511,1.6959949731117536,Mayor holgura fiscal y capacidad propia
7307,SAGRADA FAMILIA,9,9,OK,0.365057636946587,0.3514268449022816,0.1289633570587511,0.2798457647351331,0.7085004668549368,0.2736664414449066,369.6755555555555,137.0266666666667,5,0,5,89202186.72800776,95386875,,5.91532716667023,4.9274469032043715,2,-0.6097355199938134,-0.3891641548995803,-0.9058919890486319,0.06729832914378066,-0.1308858382770714,0.5244341407388315,1.6861097667199036,Mayor holgura fiscal y capacidad propia
7308,TENO,9,9,OK,0.3529827412849336,0.4504370873855071,0.09420501562266484,0.2693832264828753,0.8317128639957261,0.2607286016126753,213.76,76.05333333333334,4,0,4,84831085.36691533,85694055,,5.3695211255543684,4.3444978227814675,1,-0.09092649907228333,-0.6749085337161915,0.7247471365550503,-0.03221032704717346,-0.8872102760821746,-0.2069166522150696,0.8665205580061829,Dependencia fiscal intermedia y operación corriente alta
7309,VICHUQUÉN,9,9,OK,0.3861614664383759,0.3063349310074888,0.09843779810507039,0.3303403462688073,0.7188773916296395,0.1015895914556355,1075.696666666667,419.34,4,0,4,36569217.11111111,0,,6.981652990937495,6.041063907599266,2,-0.8460150312090177,-0.6401113094779514,-0.7685598704165967,-1.2561943347046995,1.3467238230363041,1.921545323451926,1.4264762531917374,Mayor holgura fiscal y capacidad propia
7401,LINARES,9,9,OK,0.2944309026635574,0.5340542883613613,0.06366053270721873,0.1922163651909804,0.8225988691974279,0.2465433935881472,197.8355555555555,57.42555555555556,3,0,3,0.0,0,,5.292478129113637,4.0677533892467315,1,0.3472237072342154,-0.9260112600357905,0.6041291074157276,-0.14131285162731363,-0.9939688983406033,-0.5541120895324714,0.8371151956015266,Dependencia fiscal intermedia y operación corriente alta
7402,COLBÚN,9,9,OK,0.2896831803557568,0.4312273893432227,0.06446685775752117,0.2275017510841429,0.7209532765819255,0.2042189973607083,456.0811111111111,139.5111111111111,5,0,5,0.0,0,,6.124860861165361,4.945286568288293,1,-0.19158441469353116,-0.9193825533396839,-0.7410868295375878,-0.4668419853389328,0.15946538862812104,0.5468152605369674,1.789730215544108,Dependencia fiscal intermedia y operación corriente alta
7403,LONGAVÍ,9,9,OK,0.1347265017706351,0.6053292844571606,0.1683415379041006,0.09667817094466262,0.8143392349435288,0.2742664235614233,247.5355555555556,32.19333333333334,5,0,5,80195628.11664262,95390552,,5.515585916008076,3.5023490525459273,1,0.7207013395803077,-0.06544060079177094,0.49481800650276997,0.0719129645796317,-0.684808026562972,-1.26345176236586,0.993014249883864,Dependencia fiscal intermedia y operación corriente alta
7404,PARRAL,9,9,OK,0.239987124040413,0.5419642767012579,0.1066069081371934,0.1551693195370508,0.8247060153711229,0.3276311251485119,245.5422222222222,58.28555555555555,3,0,3,118331644.6587535,122334042,,5.507533265720385,4.082365693795629,1,0.3886716746686732,-0.5729539833464439,0.6320158710363316,0.4823562697852926,-0.6959665989181404,-0.5357799214622043,0.6805342138413624,Dependencia fiscal intermedia y operación corriente alta
7405,RETIRO,9,9,OK,0.2168809656500206,0.6223609461550945,0.09098850470097347,0.1647571373083561,0.8309653891866512,0.3185398940232704,245.6288888888889,52.84333333333333,5,0,5,10983779.75,87870238,,5.507884732647811,3.986078595257557,1,0.8099464470414762,-0.7013511048315478,0.7148547742817319,0.41243299015553236,-0.6954795705485954,-0.6565788869841384,0.8676521924330735,Dependencia fiscal intermedia y operación corriente alta
7406,SAN JAVIER,9,9,OK,0.2381845686514258,0.5613581086555068,0.09403120527865107,0.1335665667332599,0.8207259247595943,0.3830219670955766,236.19,55.08888888888889,3,0,3,120571502.7222095,126092811,,5.468861507718855,4.026937733890784,1,0.4902944433413713,-0.6763374088215657,0.5793418575018778,0.9083832046455114,-0.7495541253032384,-0.6053182118370989,1.0607614195285129,Dependencia fiscal intermedia y operación corriente alta
7407,VILLA ALEGRE,9,9,OK,0.1852844403431035,0.6271503967869163,0.1027923341350007,0.1114431008966532,0.8455713915310146,0.1363219867678796,263.2766666666666,47.25777777777778,5,0,5,0.0,0,,5.576996534196818,3.8765570122609763,1,0.8350429434314174,-0.6043131631482428,0.9081560933378273,-0.9890574688421125,-0.599711219679143,-0.7939814479625479,1.3301239318238942,Dependencia fiscal intermedia y operación corriente alta
7408,YERBAS BUENAS,9,9,OK,0.2444193320250823,0.5469204207478096,0.1108385870674882,0.2004484564801451,0.8219517873449634,0.2196344539998384,257.66,61.87444444444444,5,0,5,11019867.25,88158938,,5.5555144579870985,4.14113979250722,1,0.4146416367235905,-0.5381658312848194,0.595565383224152,-0.34827726397731373,-0.6294789723023744,-0.46204366362869126,0.5279775754637541,Dependencia fiscal intermedia y operación corriente alta
8101,CONCEPCIÓN,9,9,OK,0.6563007267927591,0.1257903328995411,0.06313642410701478,0.4561310240218456,0.7943188466947915,0.2905588763374656,205.6866666666667,134.63,1,0,1,51058740.80513861,71378368,,5.331203958882256,4.909930589974623,1,-1.7920602466111002,-0.9303198973357923,0.22986067148019027,0.19722291607243406,-0.940306444608126,0.5024586886789159,2.4806907257783877,Dependencia fiscal intermedia y operación corriente alta
8102,CORONEL,9,9,OK,0.3015840452370095,0.4055205128598679,0.185392823084742,0.2403245800232526,0.741735683414015,0.2926548823196239,251.11,76.55888888888889,2,0,2,31988812.625,0,,5.529865500206057,4.351037504445236,1,-0.32628724022735994,0.07473607883854111,-0.46604465447223853,0.21334390236978906,-0.6650207804039727,-0.1987121596940535,1.1886352581075366,Dependencia fiscal intermedia y operación corriente alta
